% Moku:Oscilloscope
% Channel A (Input 1) - DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Channel B (Input 2) - DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 3.000 s, time offset 1.740 s, Normal acquisition mode, 1 averages
% Edge trigger: Channel A, level 2.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 - Pulse, 50.000 000 Hz, 3.303 5 Vpp, offset 0.000 0 V, phase 0.000 deg, width 1.000 ms, edge 4.000 ns, output load 1 MOhm
% Output 2 - Ramp, 50.000 000 000 kHz, 500.9 mVpp, offset 0.000 0 V, phase 0.000 deg, symmetry 90.00 %, output load 50 Ohm
% Internal 10 MHz clock
% Acquired 2022-05-01 T 02:47:07 -0400
% Kite Propulsion Generator Prototype Iteration 1.0
% Time (s), Ch 1 (V)
2.551191468000e+00, 8.2026632317e-03
2.551386782000e+00, 7.6734591523e-03
2.551582096000e+00, 7.1442550728e-03
2.551777410000e+00, 7.1442550728e-03
2.551972724000e+00, 6.8796530331e-03
2.552168038000e+00, 7.1442550728e-03
2.552363352000e+00, 7.1442550728e-03
2.552558666000e+00, 6.8796530331e-03
2.552753980000e+00, 6.6150509933e-03
2.552949294000e+00, 1.2436295867e-02
2.553144608000e+00, 6.6150509933e-03
2.553339922000e+00, 6.3504489536e-03
2.553535236000e+00, 4.7628367152e-03
2.553730550000e+00, 6.3504489536e-03
2.553925864000e+00, 5.5566428344e-03
2.554121178000e+00, 5.5566428344e-03
2.554316492000e+00, 6.0858469139e-03
2.554511806000e+00, 5.5566428344e-03
2.554707120000e+00, 6.0858469139e-03
2.554902434000e+00, 5.5566428344e-03
2.555097748000e+00, 6.0858469139e-03
2.555293062000e+00, 5.5566428344e-03
2.555488376000e+00, 6.0858469139e-03
2.555683690000e+00, 3.9690305960e-03
2.555879004000e+00, 5.8212448741e-03
2.556074318000e+00, 3.4398265165e-03
2.556269632000e+00, 4.2336326357e-03
2.556464946000e+00, 6.3504489536e-03
2.556660260000e+00, 5.5566428344e-03
2.556855574000e+00, 8.4672652715e-03
2.557050888000e+00, 5.5566428344e-03
2.557246202000e+00, 3.4398265165e-03
2.557441516000e+00, 5.2920407947e-03
2.557636830000e+00, 5.2920407947e-03
2.557832144000e+00, 3.9690305960e-03
2.558027458000e+00, 5.2920407947e-03
2.558222772000e+00, 5.0274387549e-03
2.558418086000e+00, 3.7044285563e-03
2.558613400000e+00, 5.5566428344e-03
2.558808714000e+00, 5.0274387549e-03
2.559004028000e+00, 5.0274387549e-03
2.559199342000e+00, 5.2920407947e-03
2.559394656000e+00, 3.1752244768e-03
2.559589970000e+00, 4.2336326357e-03
2.559785284000e+00, 6.3504489536e-03
2.559980598000e+00, 4.7628367152e-03
2.560175912000e+00, 4.2336326357e-03
2.560371226000e+00, 5.0274387549e-03
2.560566540000e+00, 4.4982346755e-03
2.560761854000e+00, 4.2336326357e-03
2.560957168000e+00, 3.1752244768e-03
2.561152482000e+00, 5.2920407947e-04
2.561347796000e+00, 3.4398265165e-03
2.561543110000e+00, 2.9106224371e-03
2.561738424000e+00, 2.9106224371e-03
2.561933738000e+00, 2.1168163179e-03
2.562129052000e+00, 3.1752244768e-03
2.562324366000e+00, 3.1752244768e-03
2.562519680000e+00, 3.4398265165e-03
2.562714994000e+00, 2.1168163179e-03
2.562910308000e+00, 2.9106224371e-03
2.563105622000e+00, 5.2920407947e-04
2.563300936000e+00, 1.5876122384e-03
2.563496250000e+00, 2.1168163179e-03
2.563691564000e+00, 1.8522142781e-03
2.563886878000e+00, 2.3814183576e-03
2.564082192000e+00, 2.1168163179e-03
2.564277506000e+00, 1.5876122384e-03
2.564472820000e+00, 2.6460203973e-04
2.564668134000e+00, 1.8522142781e-03
2.564863448000e+00, 1.8522142781e-03
2.565058762000e+00, 1.8522142781e-03
2.565254076000e+00, 1.8522142781e-03
2.565449390000e+00, -1.8522142781e-03
2.565644704000e+00, 1.5876122384e-03
2.565840018000e+00, 1.3230101987e-03
2.566035332000e+00, 1.8522142781e-03
2.566230646000e+00, 1.3230101987e-03
2.566425960000e+00, 7.6734591523e-03
2.566621274000e+00, 1.3230101987e-03
2.566816588000e+00, 1.3230101987e-03
2.567011902000e+00, 1.3230101987e-03
2.567207216000e+00, 1.0584081589e-03
2.567402530000e+00, 1.5876122384e-03
2.567597844000e+00, 7.9380611920e-04
2.567793158000e+00, 1.5876122384e-03
2.567988472000e+00, 7.9380611920e-04
2.568183786000e+00, 5.2920407947e-04
2.568379100000e+00, 1.0584081589e-03
2.568574414000e+00, 7.9380611920e-04
2.568769728000e+00, 6.0858469139e-03
2.568965042000e+00, 5.2920407947e-04
2.569160356000e+00, 7.9380611920e-04
2.569355670000e+00, 7.9380611920e-04
2.569550984000e+00, 2.3814183576e-03
2.569746298000e+00, 0.0000000000e+00
2.569941612000e+00, 5.2920407947e-04
2.570136926000e+00, -2.1168163179e-03
2.570332240000e+00, 2.6460203973e-04
2.570527554000e+00, 2.6460203973e-04
2.570722868000e+00, -1.0584081589e-03
2.570918182000e+00, 2.6460203973e-04
2.571113496000e+00, -1.3230101987e-03
2.571308810000e+00, 2.6460203973e-04
2.571504124000e+00, 2.6460203973e-04
2.571699438000e+00, 0.0000000000e+00
2.571894752000e+00, 2.6460203973e-04
2.572090066000e+00, 2.6460203973e-04
2.572285380000e+00, 2.6460203973e-04
2.572480694000e+00, -2.6460203973e-04
2.572676008000e+00, 2.6460203973e-04
2.572871322000e+00, 5.8212448741e-03
2.573066636000e+00, -1.0584081589e-03
2.573261950000e+00, -5.2920407947e-04
2.573457264000e+00, -1.3230101987e-03
2.573652578000e+00, -2.6460203973e-04
2.573847892000e+00, -2.6460203973e-04
2.574043206000e+00, 0.0000000000e+00
2.574238520000e+00, -2.6460203973e-04
2.574433834000e+00, -2.6460203973e-04
2.574629148000e+00, -1.3230101987e-03
2.574824462000e+00, 2.6460203973e-04
2.575019776000e+00, -5.2920407947e-04
2.575215090000e+00, -1.3230101987e-03
2.575410404000e+00, 0.0000000000e+00
2.575605718000e+00, -7.9380611920e-04
2.575801032000e+00, 0.0000000000e+00
2.575996346000e+00, -7.9380611920e-04
2.576191660000e+00, -7.9380611920e-04
2.576386974000e+00, 2.6460203973e-04
2.576582288000e+00, -2.6460203973e-04
2.576777602000e+00, 0.0000000000e+00
2.576972916000e+00, -2.6460203973e-04
2.577168230000e+00, 0.0000000000e+00
2.577363544000e+00, -5.2920407947e-04
2.577558858000e+00, -2.6460203973e-04
2.577754172000e+00, -7.9380611920e-04
2.577949486000e+00, 5.2920407947e-04
2.578144800000e+00, -5.2920407947e-04
2.578340114000e+00, 0.0000000000e+00
2.578535428000e+00, -5.2920407947e-04
2.578730742000e+00, -2.6460203973e-04
2.578926056000e+00, -2.6460203973e-04
2.579121370000e+00, -5.2920407947e-04
2.579316684000e+00, -1.0584081589e-03
2.579511998000e+00, -5.2920407947e-04
2.579707312000e+00, -5.2920407947e-04
2.579902626000e+00, -2.6460203973e-04
2.580097940000e+00, -5.2920407947e-04
2.580293254000e+00, 0.0000000000e+00
2.580488568000e+00, 0.0000000000e+00
2.580683882000e+00, -7.9380611920e-04
2.580879196000e+00, 0.0000000000e+00
2.581074510000e+00, -2.3814183576e-03
2.581269824000e+00, -2.3814183576e-03
2.581465138000e+00, 1.3230101987e-03
2.581660452000e+00, -2.6460203973e-04
2.581855766000e+00, 2.6460203973e-04
2.582051080000e+00, 0.0000000000e+00
2.582246394000e+00, -1.5876122384e-03
2.582441708000e+00, -2.1168163179e-03
2.582637022000e+00, 0.0000000000e+00
2.582832336000e+00, -2.6460203973e-04
2.583027650000e+00, 2.6460203973e-04
2.583222964000e+00, -2.6460203973e-04
2.583418278000e+00, -7.9380611920e-04
2.583613592000e+00, -2.6460203973e-04
2.583808906000e+00, -5.2920407947e-04
2.584004220000e+00, 0.0000000000e+00
2.584199534000e+00, -7.9380611920e-04
2.584394848000e+00, -5.2920407947e-04
2.584590162000e+00, -7.9380611920e-04
2.584785476000e+00, -7.9380611920e-04
2.584980790000e+00, -2.6460203973e-04
2.585176104000e+00, -5.2920407947e-04
2.585371418000e+00, -5.2920407947e-04
2.585566732000e+00, -5.2920407947e-04
2.585762046000e+00, -2.6460203973e-04
2.585957360000e+00, -2.6460203973e-04
2.586152674000e+00, -3.9690305960e-03
2.586347988000e+00, -5.2920407947e-04
2.586543302000e+00, -2.6460203973e-04
2.586738616000e+00, 0.0000000000e+00
2.586933930000e+00, -1.8522142781e-03
2.587129244000e+00, -1.3230101987e-03
2.587324558000e+00, -1.8522142781e-03
2.587519872000e+00, -5.2920407947e-04
2.587715186000e+00, 0.0000000000e+00
2.587910500000e+00, -5.2920407947e-04
2.588105814000e+00, -7.9380611920e-04
2.588301128000e+00, -7.9380611920e-04
2.588496442000e+00, -5.2920407947e-04
2.588691756000e+00, 0.0000000000e+00
2.588887070000e+00, 0.0000000000e+00
2.589082384000e+00, -1.0584081589e-03
2.589277698000e+00, -2.6460203973e-04
2.589473012000e+00, -1.3230101987e-03
2.589668326000e+00, -1.5876122384e-03
2.589863640000e+00, -7.9380611920e-04
2.590058954000e+00, -7.9380611920e-04
2.590254268000e+00, -2.6460203973e-04
2.590449582000e+00, 0.0000000000e+00
2.590644896000e+00, -7.9380611920e-04
2.590840210000e+00, -7.9380611920e-04
2.591035524000e+00, -7.9380611920e-04
2.591230838000e+00, 0.0000000000e+00
2.591426152000e+00, -2.6460203973e-04
2.591621466000e+00, -1.0584081589e-03
2.591816780000e+00, -1.3230101987e-03
2.592012094000e+00, 0.0000000000e+00
2.592207408000e+00, 0.0000000000e+00
2.592402722000e+00, -1.0584081589e-03
2.592598036000e+00, 0.0000000000e+00
2.592793350000e+00, -2.6460203973e-04
2.592988664000e+00, -5.2920407947e-04
2.593183978000e+00, -2.6460203973e-04
2.593379292000e+00, 0.0000000000e+00
2.593574606000e+00, -5.2920407947e-04
2.593769920000e+00, -2.6460203973e-04
2.593965234000e+00, -7.9380611920e-04
2.594160548000e+00, -7.9380611920e-04
2.594355862000e+00, -2.6460203973e-04
2.594551176000e+00, -7.9380611920e-04
2.594746490000e+00, -5.2920407947e-04
2.594941804000e+00, -7.9380611920e-04
2.595137118000e+00, -5.2920407947e-04
2.595332432000e+00, -2.6460203973e-04
2.595527746000e+00, 2.6460203973e-04
2.595723060000e+00, -1.0584081589e-03
2.595918374000e+00, -2.6460203973e-04
2.596113688000e+00, -5.2920407947e-04
2.596309002000e+00, -5.2920407947e-04
2.596504316000e+00, -7.9380611920e-04
2.596699630000e+00, -5.2920407947e-04
2.596894944000e+00, -1.0584081589e-03
2.597090258000e+00, -5.2920407947e-04
2.597285572000e+00, -5.2920407947e-04
2.597480886000e+00, -7.9380611920e-04
2.597676200000e+00, -1.0584081589e-03
2.597871514000e+00, 0.0000000000e+00
2.598066828000e+00, -7.9380611920e-04
2.598262142000e+00, -7.9380611920e-04
2.598457456000e+00, 0.0000000000e+00
2.598652770000e+00, 2.6460203973e-04
2.598848084000e+00, 2.6460203973e-03
2.599043398000e+00, -7.9380611920e-04
2.599238712000e+00, -5.2920407947e-04
2.599434026000e+00, -2.6460203973e-04
2.599629340000e+00, -5.2920407947e-04
2.599824654000e+00, -5.2920407947e-04
2.600019968000e+00, -1.0584081589e-03
2.600215282000e+00, -3.9690305960e-03
2.600410596000e+00, -2.6460203973e-04
2.600605910000e+00, -2.6460203973e-04
2.600801224000e+00, -7.9380611920e-04
2.600996538000e+00, 0.0000000000e+00
2.601191852000e+00, -2.6460203973e-04
2.601387166000e+00, -7.9380611920e-04
2.601582480000e+00, -2.6460203973e-04
2.601777794000e+00, -2.6460203973e-04
2.601973108000e+00, 2.6460203973e-04
2.602168422000e+00, -7.9380611920e-04
2.602363736000e+00, -2.6460203973e-04
2.602559050000e+00, -2.6460203973e-04
2.602754364000e+00, -7.9380611920e-04
2.602949678000e+00, -2.6460203973e-04
2.603144992000e+00, -5.2920407947e-04
2.603340306000e+00, -5.2920407947e-04
2.603535620000e+00, -2.6460203973e-04
2.603730934000e+00, -7.9380611920e-04
2.603926248000e+00, -5.2920407947e-04
2.604121562000e+00, -7.9380611920e-04
2.604316876000e+00, -1.0584081589e-03
2.604512190000e+00, -5.2920407947e-04
2.604707504000e+00, -7.9380611920e-04
2.604902818000e+00, -7.9380611920e-04
2.605098132000e+00, 2.6460203973e-04
2.605293446000e+00, -5.2920407947e-04
2.605488760000e+00, -1.0584081589e-03
2.605684074000e+00, -5.2920407947e-04
2.605879388000e+00, -7.9380611920e-04
2.606074702000e+00, -5.2920407947e-04
2.606270016000e+00, -5.2920407947e-04
2.606465330000e+00, -1.0584081589e-03
2.606660644000e+00, -5.2920407947e-04
2.606855958000e+00, -7.9380611920e-04
2.607051272000e+00, -1.8522142781e-03
2.607246586000e+00, -2.6460203973e-04
2.607441900000e+00, -7.9380611920e-04
2.607637214000e+00, 2.6460203973e-04
2.607832528000e+00, -1.0584081589e-03
2.608027842000e+00, -5.2920407947e-04
2.608223156000e+00, -5.2920407947e-04
2.608418470000e+00, 0.0000000000e+00
2.608613784000e+00, -2.6460203973e-04
2.608809098000e+00, -2.6460203973e-04
2.609004412000e+00, -7.9380611920e-04
2.609199726000e+00, -1.3230101987e-03
2.609395040000e+00, -5.2920407947e-04
2.609590354000e+00, -7.9380611920e-04
2.609785668000e+00, -1.3230101987e-03
2.609980982000e+00, -2.6460203973e-04
2.610176296000e+00, -1.3230101987e-03
2.610371610000e+00, 0.0000000000e+00
2.610566924000e+00, -5.5566428344e-03
2.610762238000e+00, -7.9380611920e-04
2.610957552000e+00, 0.0000000000e+00
2.611152866000e+00, -2.6460203973e-04
2.611348180000e+00, 2.6460203973e-04
2.611543494000e+00, -7.9380611920e-04
2.611738808000e+00, 0.0000000000e+00
2.611934122000e+00, -7.9380611920e-04
2.612129436000e+00, 0.0000000000e+00
2.612324750000e+00, -5.2920407947e-04
2.612520064000e+00, 0.0000000000e+00
2.612715378000e+00, -5.2920407947e-04
2.612910692000e+00, -2.6460203973e-04
2.613106006000e+00, -7.9380611920e-04
2.613301320000e+00, 2.6460203973e-04
2.613496634000e+00, -7.9380611920e-04
2.613691948000e+00, -2.6460203973e-04
2.613887262000e+00, -1.0584081589e-03
2.614082576000e+00, -5.2920407947e-04
2.614277890000e+00, -5.2920407947e-04
2.614473204000e+00, -5.2920407947e-04
2.614668518000e+00, -5.2920407947e-04
2.614863832000e+00, -2.6460203973e-04
2.615059146000e+00, -7.9380611920e-04
2.615254460000e+00, -2.6460203973e-04
2.615449774000e+00, 2.6460203973e-04
2.615645088000e+00, -2.6460203973e-04
2.615840402000e+00, -7.9380611920e-04
2.616035716000e+00, -2.6460203973e-04
2.616231030000e+00, -5.2920407947e-04
2.616426344000e+00, 0.0000000000e+00
2.616621658000e+00, -7.9380611920e-04
2.616816972000e+00, -2.6460203973e-04
2.617012286000e+00, 0.0000000000e+00
2.617207600000e+00, 0.0000000000e+00
2.617402914000e+00, -2.6460203973e-04
2.617598228000e+00, -5.2920407947e-04
2.617793542000e+00, 0.0000000000e+00
2.617988856000e+00, -5.2920407947e-04
2.618184170000e+00, -1.3230101987e-03
2.618379484000e+00, -2.6460203973e-04
2.618574798000e+00, 2.6460203973e-04
2.618770112000e+00, -2.6460203973e-04
2.618965426000e+00, -2.6460203973e-04
2.619160740000e+00, -2.6460203973e-04
2.619356054000e+00, -5.2920407947e-04
2.619551368000e+00, -5.2920407947e-04
2.619746682000e+00, 0.0000000000e+00
2.619941996000e+00, -7.9380611920e-04
2.620137310000e+00, -7.9380611920e-04
2.620332624000e+00, -3.4398265165e-03
2.620527938000e+00, -2.6460203973e-04
2.620723252000e+00, -2.6460203973e-03
2.620918566000e+00, -5.2920407947e-04
2.621113880000e+00, -2.6460203973e-04
2.621309194000e+00, -7.9380611920e-04
2.621504508000e+00, -5.2920407947e-04
2.621699822000e+00, -2.6460203973e-04
2.621895136000e+00, -5.2920407947e-04
2.622090450000e+00, -7.9380611920e-04
2.622285764000e+00, -5.2920407947e-04
2.622481078000e+00, -7.9380611920e-04
2.622676392000e+00, -5.2920407947e-04
2.622871706000e+00, -7.9380611920e-04
2.623067020000e+00, -2.6460203973e-04
2.623262334000e+00, -5.2920407947e-04
2.623457648000e+00, -7.9380611920e-04
2.623652962000e+00, -5.2920407947e-04
2.623848276000e+00, -5.2920407947e-04
2.624043590000e+00, -5.2920407947e-04
2.624238904000e+00, -2.1168163179e-03
2.624434218000e+00, -2.6460203973e-04
2.624629532000e+00, -2.6460203973e-04
2.624824846000e+00, 0.0000000000e+00
2.625020160000e+00, -2.1168163179e-03
2.625215474000e+00, -2.6460203973e-04
2.625410788000e+00, -2.6460203973e-04
2.625606102000e+00, -1.5876122384e-03
2.625801416000e+00, -5.2920407947e-04
2.625996730000e+00, -5.2920407947e-04
2.626192044000e+00, 0.0000000000e+00
2.626387358000e+00, 0.0000000000e+00
2.626582672000e+00, 0.0000000000e+00
2.626777986000e+00, 2.6460203973e-04
2.626973300000e+00, 0.0000000000e+00
2.627168614000e+00, 0.0000000000e+00
2.627363928000e+00, -5.2920407947e-04
2.627559242000e+00, 2.6460203973e-04
2.627754556000e+00, -7.9380611920e-04
2.627949870000e+00, -2.6460203973e-04
2.628145184000e+00, -5.2920407947e-04
2.628340498000e+00, 0.0000000000e+00
2.628535812000e+00, 2.6460203973e-04
2.628731126000e+00, -1.3230101987e-03
2.628926440000e+00, -1.0584081589e-03
2.629121754000e+00, -5.2920407947e-04
2.629317068000e+00, -2.6460203973e-04
2.629512382000e+00, -1.0584081589e-03
2.629707696000e+00, -7.9380611920e-04
2.629903010000e+00, -5.2920407947e-04
2.630098324000e+00, -5.2920407947e-04
2.630293638000e+00, -1.0584081589e-03
2.630488952000e+00, 0.0000000000e+00
2.630684266000e+00, -2.6460203973e-04
2.630879580000e+00, -7.9380611920e-04
2.631074894000e+00, -2.6460203973e-04
2.631270208000e+00, -7.9380611920e-04
2.631465522000e+00, -7.9380611920e-04
2.631660836000e+00, -5.2920407947e-04
2.631856150000e+00, -2.6460203973e-04
2.632051464000e+00, 0.0000000000e+00
2.632246778000e+00, -2.6460203973e-04
2.632442092000e+00, -5.2920407947e-04
2.632637406000e+00, -2.6460203973e-04
2.632832720000e+00, -5.2920407947e-04
2.633028034000e+00, -2.6460203973e-04
2.633223348000e+00, -5.2920407947e-04
2.633418662000e+00, -5.2920407947e-04
2.633613976000e+00, 0.0000000000e+00
2.633809290000e+00, -5.2920407947e-04
2.634004604000e+00, -2.6460203973e-04
2.634199918000e+00, -7.9380611920e-04
2.634395232000e+00, -5.2920407947e-04
2.634590546000e+00, -7.9380611920e-04
2.634785860000e+00, 2.6460203973e-04
2.634981174000e+00, -2.6460203973e-04
2.635176488000e+00, 0.0000000000e+00
2.635371802000e+00, -5.2920407947e-04
2.635567116000e+00, -5.2920407947e-04
2.635762430000e+00, -5.2920407947e-04
2.635957744000e+00, -7.9380611920e-04
2.636153058000e+00, 2.6460203973e-04
2.636348372000e+00, -5.2920407947e-04
2.636543686000e+00, 2.3814183576e-03
2.636739000000e+00, -7.9380611920e-04
2.636934314000e+00, -7.9380611920e-04
2.637129628000e+00, -1.0584081589e-03
2.637324942000e+00, -2.6460203973e-04
2.637520256000e+00, -2.6460203973e-04
2.637715570000e+00, -1.5876122384e-03
2.637910884000e+00, -1.0584081589e-03
2.638106198000e+00, 2.6460203973e-04
2.638301512000e+00, -1.0584081589e-03
2.638496826000e+00, -5.2920407947e-04
2.638692140000e+00, -7.9380611920e-04
2.638887454000e+00, 0.0000000000e+00
2.639082768000e+00, 0.0000000000e+00
2.639278082000e+00, 0.0000000000e+00
2.639473396000e+00, 0.0000000000e+00
2.639668710000e+00, -1.8522142781e-03
2.639864024000e+00, -5.2920407947e-04
2.640059338000e+00, -1.3230101987e-03
2.640254652000e+00, -2.6460203973e-03
2.640449966000e+00, -7.9380611920e-04
2.640645280000e+00, 0.0000000000e+00
2.640840594000e+00, -7.9380611920e-04
2.641035908000e+00, -2.6460203973e-04
2.641231222000e+00, -1.0584081589e-03
2.641426536000e+00, 6.0858469139e-03
2.641621850000e+00, -7.9380611920e-04
2.641817164000e+00, -2.6460203973e-04
2.642012478000e+00, -5.2920407947e-04
2.642207792000e+00, -5.2920407947e-04
2.642403106000e+00, -1.0584081589e-03
2.642598420000e+00, -1.0584081589e-03
2.642793734000e+00, -5.2920407947e-04
2.642989048000e+00, -5.2920407947e-04
2.643184362000e+00, 2.6460203973e-04
2.643379676000e+00, -5.2920407947e-04
2.643574990000e+00, -2.6460203973e-04
2.643770304000e+00, -2.6460203973e-04
2.643965618000e+00, -5.2920407947e-04
2.644160932000e+00, -2.6460203973e-04
2.644356246000e+00, 0.0000000000e+00
2.644551560000e+00, 5.0274387549e-03
2.644746874000e+00, -2.6460203973e-04
2.644942188000e+00, -1.3230101987e-03
2.645137502000e+00, -2.6460203973e-04
2.645332816000e+00, -2.6460203973e-04
2.645528130000e+00, 0.0000000000e+00
2.645723444000e+00, -7.9380611920e-04
2.645918758000e+00, 2.6460203973e-04
2.646114072000e+00, -2.6460203973e-04
2.646309386000e+00, 1.8522142781e-03
2.646504700000e+00, -7.9380611920e-04
2.646700014000e+00, -1.3230101987e-03
2.646895328000e+00, -1.0584081589e-03
2.647090642000e+00, 4.7628367152e-03
2.647285956000e+00, -1.0584081589e-03
2.647481270000e+00, -2.6460203973e-04
2.647676584000e+00, -5.2920407947e-04
2.647871898000e+00, -7.9380611920e-04
2.648067212000e+00, -3.1752244768e-03
2.648262526000e+00, -7.9380611920e-04
2.648457840000e+00, -7.9380611920e-04
2.648653154000e+00, -1.5876122384e-03
2.648848468000e+00, 1.3230101987e-03
2.649043782000e+00, 0.0000000000e+00
2.649239096000e+00, -7.9380611920e-04
2.649434410000e+00, -1.3230101987e-03
2.649629724000e+00, -2.6460203973e-04
2.649825038000e+00, -5.2920407947e-04
2.650020352000e+00, -2.6460203973e-04
2.650215666000e+00, -1.0584081589e-03
2.650410980000e+00, -2.6460203973e-04
2.650606294000e+00, -5.2920407947e-04
2.650801608000e+00, 0.0000000000e+00
2.650996922000e+00, -7.9380611920e-04
2.651192236000e+00, -7.9380611920e-04
2.651387550000e+00, -7.9380611920e-04
2.651582864000e+00, -5.2920407947e-04
2.651778178000e+00, -7.9380611920e-04
2.651973492000e+00, -5.2920407947e-04
2.652168806000e+00, -1.5876122384e-03
2.652364120000e+00, -5.2920407947e-04
2.652559434000e+00, -2.6460203973e-04
2.652754748000e+00, -5.2920407947e-04
2.652950062000e+00, -2.6460203973e-04
2.653145376000e+00, -1.0584081589e-03
2.653340690000e+00, -2.6460203973e-04
2.653536004000e+00, -2.9106224371e-03
2.653731318000e+00, 0.0000000000e+00
2.653926632000e+00, -5.2920407947e-04
2.654121946000e+00, -7.9380611920e-04
2.654317260000e+00, -5.2920407947e-04
2.654512574000e+00, -2.6460203973e-04
2.654707888000e+00, -1.0584081589e-03
2.654903202000e+00, -2.6460203973e-03
2.655098516000e+00, -5.2920407947e-04
2.655293830000e+00, -7.9380611920e-04
2.655489144000e+00, -7.9380611920e-04
2.655684458000e+00, -2.6460203973e-04
2.655879772000e+00, -5.2920407947e-04
2.656075086000e+00, -2.6460203973e-04
2.656270400000e+00, -5.2920407947e-04
2.656465714000e+00, 0.0000000000e+00
2.656661028000e+00, -2.6460203973e-04
2.656856342000e+00, -7.9380611920e-04
2.657051656000e+00, -2.6460203973e-04
2.657246970000e+00, -7.9380611920e-04
2.657442284000e+00, -5.2920407947e-04
2.657637598000e+00, -2.6460203973e-04
2.657832912000e+00, -5.2920407947e-04
2.658028226000e+00, 2.1168163179e-03
2.658223540000e+00, -7.9380611920e-04
2.658418854000e+00, -1.0584081589e-03
2.658614168000e+00, -5.2920407947e-04
2.658809482000e+00, -5.2920407947e-04
2.659004796000e+00, -7.9380611920e-04
2.659200110000e+00, -5.2920407947e-04
2.659395424000e+00, -5.2920407947e-04
2.659590738000e+00, 0.0000000000e+00
2.659786052000e+00, -7.9380611920e-04
2.659981366000e+00, -2.6460203973e-04
2.660176680000e+00, -2.6460203973e-04
2.660371994000e+00, -7.9380611920e-04
2.660567308000e+00, -5.2920407947e-04
2.660762622000e+00, 5.2920407947e-04
2.660957936000e+00, 1.0584081589e-03
2.661153250000e+00, -1.0584081589e-03
2.661348564000e+00, -3.7044285563e-03
2.661543878000e+00, -5.2920407947e-04
2.661739192000e+00, -1.0584081589e-03
2.661934506000e+00, -2.6460203973e-04
2.662129820000e+00, -2.6460203973e-04
2.662325134000e+00, 0.0000000000e+00
2.662520448000e+00, 5.2920407947e-04
2.662715762000e+00, -5.2920407947e-04
2.662911076000e+00, -1.0584081589e-03
2.663106390000e+00, -1.0584081589e-03
2.663301704000e+00, -2.6460203973e-04
2.663497018000e+00, -2.6460203973e-04
2.663692332000e+00, -1.0584081589e-03
2.663887646000e+00, -5.2920407947e-04
2.664082960000e+00, -1.0584081589e-03
2.664278274000e+00, -1.3230101987e-03
2.664473588000e+00, -2.6460203973e-04
2.664668902000e+00, 0.0000000000e+00
2.664864216000e+00, -5.2920407947e-04
2.665059530000e+00, -7.9380611920e-04
2.665254844000e+00, -7.9380611920e-04
2.665450158000e+00, -7.9380611920e-04
2.665645472000e+00, -2.6460203973e-04
2.665840786000e+00, -2.6460203973e-04
2.666036100000e+00, -1.0584081589e-03
2.666231414000e+00, 0.0000000000e+00
2.666426728000e+00, -1.5876122384e-03
2.666622042000e+00, -5.2920407947e-04
2.666817356000e+00, -5.2920407947e-04
2.667012670000e+00, -5.2920407947e-04
2.667207984000e+00, -5.2920407947e-04
2.667403298000e+00, -2.6460203973e-04
2.667598612000e+00, -7.9380611920e-04
2.667793926000e+00, -5.2920407947e-04
2.667989240000e+00, -2.6460203973e-04
2.668184554000e+00, -7.9380611920e-04
2.668379868000e+00, -5.2920407947e-04
2.668575182000e+00, -7.9380611920e-04
2.668770496000e+00, -1.0584081589e-03
2.668965810000e+00, -5.2920407947e-04
2.669161124000e+00, 2.6460203973e-04
2.669356438000e+00, -2.6460203973e-04
2.669551752000e+00, 0.0000000000e+00
2.669747066000e+00, -2.6460203973e-04
2.669942380000e+00, -7.9380611920e-04
2.670137694000e+00, -5.2920407947e-04
2.670333008000e+00, -2.6460203973e-04
2.670528322000e+00, -5.2920407947e-04
2.670723636000e+00, 1.0584081589e-03
2.670918950000e+00, -2.6460203973e-04
2.671114264000e+00, -7.9380611920e-04
2.671309578000e+00, -5.8212448741e-03
2.671504892000e+00, -2.6460203973e-04
2.671700206000e+00, -5.2920407947e-04
2.671895520000e+00, -5.2920407947e-04
2.672090834000e+00, 0.0000000000e+00
2.672286148000e+00, -2.6460203973e-04
2.672481462000e+00, -5.2920407947e-04
2.672676776000e+00, -2.6460203973e-04
2.672872090000e+00, -1.8522142781e-03
2.673067404000e+00, -2.6460203973e-04
2.673262718000e+00, -5.2920407947e-04
2.673458032000e+00, -2.6460203973e-04
2.673653346000e+00, -5.2920407947e-04
2.673848660000e+00, -5.2920407947e-04
2.674043974000e+00, -2.6460203973e-04
2.674239288000e+00, -7.9380611920e-04
2.674434602000e+00, 2.6460203973e-04
2.674629916000e+00, -2.6460203973e-04
2.674825230000e+00, -2.3814183576e-03
2.675020544000e+00, -5.2920407947e-04
2.675215858000e+00, -5.2920407947e-04
2.675411172000e+00, -2.6460203973e-04
2.675606486000e+00, -2.6460203973e-04
2.675801800000e+00, -1.0584081589e-03
2.675997114000e+00, -5.2920407947e-04
2.676192428000e+00, -5.2920407947e-04
2.676387742000e+00, -7.9380611920e-04
2.676583056000e+00, -7.9380611920e-04
2.676778370000e+00, -7.9380611920e-04
2.676973684000e+00, -2.6460203973e-04
2.677168998000e+00, -5.2920407947e-04
